commodity_desc,reference_period_desc,year,state_ansi,state_name,county_ansi,county_name,asd_code,asd_desc,domain_desc,source_desc,agg_level_desc,"PRODUCTION, MEASURED IN 480 LB BALES","YIELD, MEASURED IN LB / ACRE"
COTTON,YEAR,2021,45,SOUTH CAROLINA,041,FLORENCE,30,EASTERN,TOTAL,SURVEY,COUNTY,14700.0,1122.0
COTTON,YEAR,2021,45,SOUTH CAROLINA,049,HAMPTON,80,SOUTHERN,TOTAL,SURVEY,COUNTY,23200.0,994.0
COTTON,YEAR,2021,45,SOUTH CAROLINA,051,HORRY,30,EASTERN,TOTAL,SURVEY,COUNTY,5970.0,904.0
COTTON,YEAR,2021,45,SOUTH CAROLINA,061,LEE,50,CENTRAL,TOTAL,SURVEY,COUNTY,36200.0,1073.0
COTTON,YEAR,2021,45,SOUTH CAROLINA,069,MARLBORO,30,EASTERN,TOTAL,SURVEY,COUNTY,23600.0,827.0
COTTON,YEAR,2021,45,SOUTH CAROLINA,075,ORANGEBURG,50,CENTRAL,TOTAL,SURVEY,COUNTY,57300.0,955.0
COTTON,YEAR,2021,45,SOUTH CAROLINA,085,SUMTER,50,CENTRAL,TOTAL,SURVEY,COUNTY,15700.0,1189.0
COTTON,YEAR,2021,45,SOUTH CAROLINA,089,WILLIAMSBURG,30,EASTERN,TOTAL,SURVEY,COUNTY,25000.0,1026.0
COTTON,YEAR,2021,45,SOUTH CAROLINA,091,YORK,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,9790.0,1108.0
COTTON,YEAR,2021,47,TENNESSEE,017,CARROLL,20,WEST TENNESSEE,TOTAL,SURVEY,COUNTY,35000.0,1105.0
COTTON,YEAR,2021,47,TENNESSEE,023,CHESTER,20,WEST TENNESSEE,TOTAL,SURVEY,COUNTY,7000.0,1028.0
COTTON,YEAR,2021,47,TENNESSEE,033,CROCKETT,20,WEST TENNESSEE,TOTAL,SURVEY,COUNTY,60000.0,1007.0
COTTON,YEAR,2021,47,TENNESSEE,045,DYER,10,DELTA,TOTAL,SURVEY,COUNTY,28500.0,1103.0
COTTON,YEAR,2021,47,TENNESSEE,047,FAYETTE,20,WEST TENNESSEE,TOTAL,SURVEY,COUNTY,62800.0,1001.0
COTTON,YEAR,2021,47,TENNESSEE,053,GIBSON,20,WEST TENNESSEE,TOTAL,SURVEY,COUNTY,40300.0,1002.0
COTTON,YEAR,2021,47,TENNESSEE,069,HARDEMAN,20,WEST TENNESSEE,TOTAL,SURVEY,COUNTY,21800.0,1006.0
COTTON,YEAR,2021,47,TENNESSEE,075,HAYWOOD,20,WEST TENNESSEE,TOTAL,SURVEY,COUNTY,119000.0,1027.0
COTTON,YEAR,2021,47,TENNESSEE,095,LAKE,10,DELTA,TOTAL,SURVEY,COUNTY,11500.0,1113.0
COTTON,YEAR,2021,47,TENNESSEE,097,LAUDERDALE,10,DELTA,TOTAL,SURVEY,COUNTY,55100.0,1130.0
COTTON,YEAR,2021,47,TENNESSEE,113,MADISON,20,WEST TENNESSEE,TOTAL,SURVEY,COUNTY,28400.0,1049.0
COTTON,YEAR,2021,48,TEXAS,013,ATASCOSA,96,SOUTH TEXAS,TOTAL,SURVEY,COUNTY,7000.0,1109.0
COTTON,YEAR,2021,48,TEXAS,015,AUSTIN,81,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,6200.0,1215.0
COTTON,YEAR,2021,48,TEXAS,017,BAILEY,12,SOUTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,63500.0,588.0
COTTON,YEAR,2021,48,TEXAS,025,BEE,81,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,34300.0,1090.0
COTTON,YEAR,2021,48,TEXAS,027,BELL,40,BLACKLANDS,TOTAL,SURVEY,COUNTY,8100.0,1018.0
COTTON,YEAR,2021,48,TEXAS,033,BORDEN,21,NORTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,40600.0,476.0
COTTON,YEAR,2021,48,TEXAS,041,BRAZOS,52,EAST TEXAS SOUTH,TOTAL,SURVEY,COUNTY,19000.0,1002.0
COTTON,YEAR,2021,48,TEXAS,045,BRISCOE,11,NORTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,34000.0,635.0
COTTON,YEAR,2021,48,TEXAS,051,BURLESON,81,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,19000.0,844.0
COTTON,YEAR,2021,48,TEXAS,055,CALDWELL,81,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,6200.0,763.0
COTTON,YEAR,2021,48,TEXAS,057,CALHOUN,90,UPPER COAST,TOTAL,SURVEY,COUNTY,43000.0,1048.0
COTTON,YEAR,2021,48,TEXAS,061,CAMERON,97,LOWER VALLEY,TOTAL,SURVEY,COUNTY,75000.0,764.0
COTTON,YEAR,2021,48,TEXAS,065,CARSON,11,NORTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,90000.0,812.0
COTTON,YEAR,2021,48,TEXAS,069,CASTRO,11,NORTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,31700.0,718.0
COTTON,YEAR,2021,48,TEXAS,075,CHILDRESS,21,NORTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,43100.0,430.0
COTTON,YEAR,2021,48,TEXAS,079,COCHRAN,12,SOUTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,71300.0,535.0
COTTON,YEAR,2021,48,TEXAS,083,COLEMAN,22,SOUTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,6400.0,458.0
COTTON,YEAR,2021,48,TEXAS,087,COLLINGSWORTH,21,NORTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,98100.0,727.0
COTTON,YEAR,2021,48,TEXAS,095,CONCHO,70,EDWARDS PLATEAU,TOTAL,SURVEY,COUNTY,40000.0,558.0
COTTON,YEAR,2021,48,TEXAS,101,COTTLE,21,NORTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,14800.0,312.0
COTTON,YEAR,2021,48,TEXAS,107,CROSBY,12,SOUTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,294000.0,683.0
COTTON,YEAR,2021,48,TEXAS,115,DAWSON,12,SOUTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,355400.0,590.0
COTTON,YEAR,2021,48,TEXAS,117,DEAF SMITH,11,NORTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,25200.0,834.0
COTTON,YEAR,2021,48,TEXAS,125,DICKENS,21,NORTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,33500.0,476.0
COTTON,YEAR,2021,48,TEXAS,129,DONLEY,21,NORTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,21000.0,806.0
COTTON,YEAR,2021,48,TEXAS,133,EASTLAND,30,CROSS TIMBERS,TOTAL,SURVEY,COUNTY,3500.0,689.0
COTTON,YEAR,2021,48,TEXAS,139,ELLIS,40,BLACKLANDS,TOTAL,SURVEY,COUNTY,10800.0,976.0
COTTON,YEAR,2021,48,TEXAS,151,FISHER,22,SOUTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,62100.0,310.0
COTTON,YEAR,2021,48,TEXAS,153,FLOYD,11,NORTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,292200.0,791.0
COTTON,YEAR,2021,48,TEXAS,157,FORT BEND,90,UPPER COAST,TOTAL,SURVEY,COUNTY,52100.0,751.0
COTTON,YEAR,2021,48,TEXAS,163,FRIO,96,SOUTH TEXAS,TOTAL,SURVEY,COUNTY,15700.0,1286.0
COTTON,YEAR,2021,48,TEXAS,165,GAINES,12,SOUTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,368100.0,627.0
COTTON,YEAR,2021,48,TEXAS,169,GARZA,21,NORTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,66200.0,709.0
COTTON,YEAR,2021,48,TEXAS,173,GLASSCOCK,12,SOUTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,164300.0,755.0
COTTON,YEAR,2021,48,TEXAS,179,GRAY,11,NORTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,34300.0,755.0
COTTON,YEAR,2021,48,TEXAS,189,HALE,11,NORTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,260000.0,698.0
COTTON,YEAR,2021,48,TEXAS,191,HALL,21,NORTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,95000.0,612.0
COTTON,YEAR,2021,48,TEXAS,195,HANSFORD,11,NORTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,63000.0,879.0
COTTON,YEAR,2021,48,TEXAS,197,HARDEMAN,21,NORTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,23800.0,853.0
COTTON,YEAR,2021,48,TEXAS,205,HARTLEY,11,NORTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,38600.0,729.0
COTTON,YEAR,2021,48,TEXAS,207,HASKELL,22,SOUTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,63100.0,399.0
COTTON,YEAR,2021,48,TEXAS,215,HIDALGO,97,LOWER VALLEY,TOTAL,SURVEY,COUNTY,62700.0,958.0
COTTON,YEAR,2021,48,TEXAS,217,HILL,40,BLACKLANDS,TOTAL,SURVEY,COUNTY,28600.0,1073.0
COTTON,YEAR,2021,48,TEXAS,219,HOCKLEY,12,SOUTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,307800.0,601.0
COTTON,YEAR,2021,48,TEXAS,227,HOWARD,12,SOUTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,127400.0,474.0
COTTON,YEAR,2021,48,TEXAS,233,HUTCHINSON,11,NORTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,20500.0,703.0
COTTON,YEAR,2021,48,TEXAS,239,JACKSON,90,UPPER COAST,TOTAL,SURVEY,COUNTY,61000.0,764.0
COTTON,YEAR,2021,48,TEXAS,249,JIM WELLS,96,SOUTH TEXAS,TOTAL,SURVEY,COUNTY,23000.0,856.0
COTTON,YEAR,2021,48,TEXAS,253,JONES,22,SOUTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,61200.0,414.0
COTTON,YEAR,2021,48,TEXAS,273,KLEBERG,82,COASTAL BEND,TOTAL,SURVEY,COUNTY,60900.0,799.0
COTTON,YEAR,2021,48,TEXAS,275,KNOX,22,SOUTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,27500.0,841.0
COTTON,YEAR,2021,48,TEXAS,279,LAMB,12,SOUTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,153700.0,585.0
COTTON,YEAR,2021,48,TEXAS,303,LUBBOCK,12,SOUTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,400900.0,800.0
COTTON,YEAR,2021,48,TEXAS,305,LYNN,12,SOUTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,425200.0,605.0
COTTON,YEAR,2021,48,TEXAS,307,MCCULLOCH,70,EDWARDS PLATEAU,TOTAL,SURVEY,COUNTY,11200.0,463.0
COTTON,YEAR,2021,48,TEXAS,309,MCLENNAN,40,BLACKLANDS,TOTAL,SURVEY,COUNTY,18500.0,1383.0
COTTON,YEAR,2021,48,TEXAS,317,MARTIN,12,SOUTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,160100.0,488.0
COTTON,YEAR,2021,48,TEXAS,321,MATAGORDA,90,UPPER COAST,TOTAL,SURVEY,COUNTY,53500.0,696.0
COTTON,YEAR,2021,48,TEXAS,325,MEDINA,81,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,30000.0,1274.0
COTTON,YEAR,2021,48,TEXAS,329,MIDLAND,12,SOUTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,22700.0,484.0
COTTON,YEAR,2021,48,TEXAS,331,MILAM,40,BLACKLANDS,TOTAL,SURVEY,COUNTY,18800.0,1040.0
COTTON,YEAR,2021,48,TEXAS,335,MITCHELL,22,SOUTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,37800.0,386.0
COTTON,YEAR,2021,48,TEXAS,341,MOORE,11,NORTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,50000.0,960.0
COTTON,YEAR,2021,48,TEXAS,345,MOTLEY,21,NORTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,19900.0,498.0
COTTON,YEAR,2021,48,TEXAS,349,NAVARRO,40,BLACKLANDS,TOTAL,SURVEY,COUNTY,22000.0,825.0
COTTON,YEAR,2021,48,TEXAS,353,NOLAN,22,SOUTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,66400.0,609.0
COTTON,YEAR,2021,48,TEXAS,355,NUECES,82,COASTAL BEND,TOTAL,SURVEY,COUNTY,273100.0,1027.0
COTTON,YEAR,2021,48,TEXAS,357,OCHILTREE,11,NORTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,48000.0,860.0
COTTON,YEAR,2021,48,TEXAS,359,OLDHAM,11,NORTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,4240.0,644.0
COTTON,YEAR,2021,48,TEXAS,369,PARMER,11,NORTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,53400.0,857.0
COTTON,YEAR,2021,48,TEXAS,381,RANDALL,11,NORTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,10600.0,623.0
COTTON,YEAR,2021,48,TEXAS,383,REAGAN,70,EDWARDS PLATEAU,TOTAL,SURVEY,COUNTY,72100.0,778.0
COTTON,YEAR,2021,48,TEXAS,391,REFUGIO,82,COASTAL BEND,TOTAL,SURVEY,COUNTY,78000.0,839.0
COTTON,YEAR,2021,48,TEXAS,395,ROBERTSON,52,EAST TEXAS SOUTH,TOTAL,SURVEY,COUNTY,28000.0,1011.0
COTTON,YEAR,2021,48,TEXAS,399,RUNNELS,22,SOUTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,91900.0,610.0
COTTON,YEAR,2021,48,TEXAS,409,SAN PATRICIO,82,COASTAL BEND,TOTAL,SURVEY,COUNTY,225000.0,1074.0
COTTON,YEAR,2021,48,TEXAS,413,SCHLEICHER,70,EDWARDS PLATEAU,TOTAL,SURVEY,COUNTY,11500.0,526.0
COTTON,YEAR,2021,48,TEXAS,415,SCURRY,22,SOUTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,59800.0,404.0
COTTON,YEAR,2021,48,TEXAS,421,SHERMAN,11,NORTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,48300.0,899.0
COTTON,YEAR,2021,48,TEXAS,433,STONEWALL,22,SOUTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,8000.0,373.0
COTTON,YEAR,2021,48,TEXAS,437,SWISHER,11,NORTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,91300.0,573.0
COTTON,YEAR,2021,48,TEXAS,441,TAYLOR,22,SOUTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,25400.0,666.0
COTTON,YEAR,2021,48,TEXAS,445,TERRY,12,SOUTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,294900.0,585.0
COTTON,YEAR,2021,48,TEXAS,451,TOM GREEN,70,EDWARDS PLATEAU,TOTAL,SURVEY,COUNTY,155200.0,735.0
COTTON,YEAR,2021,48,TEXAS,461,UPTON,70,EDWARDS PLATEAU,TOTAL,SURVEY,COUNTY,17300.0,577.0
COTTON,YEAR,2021,48,TEXAS,463,UVALDE,70,EDWARDS PLATEAU,TOTAL,SURVEY,COUNTY,35000.0,1273.0
COTTON,YEAR,2021,48,TEXAS,469,VICTORIA,90,UPPER COAST,TOTAL,SURVEY,COUNTY,30000.0,679.0
COTTON,YEAR,2021,48,TEXAS,477,WASHINGTON,81,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,700.0,715.0
COTTON,YEAR,2021,48,TEXAS,481,WHARTON,90,UPPER COAST,TOTAL,SURVEY,COUNTY,107300.0,773.0
COTTON,YEAR,2021,48,TEXAS,483,WHEELER,21,NORTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,14400.0,628.0
COTTON,YEAR,2021,48,TEXAS,485,WICHITA,21,NORTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,15100.0,553.0
COTTON,YEAR,2021,48,TEXAS,487,WILBARGER,21,NORTHERN LOW PLAINS,TOTAL,SURVEY,COUNTY,35400.0,572.0
COTTON,YEAR,2021,48,TEXAS,489,WILLACY,97,LOWER VALLEY,TOTAL,SURVEY,COUNTY,83300.0,833.0
COTTON,YEAR,2021,48,TEXAS,491,WILLIAMSON,40,BLACKLANDS,TOTAL,SURVEY,COUNTY,18700.0,1142.0
COTTON,YEAR,2021,48,TEXAS,501,YOAKUM,12,SOUTHERN HIGH PLAINS,TOTAL,SURVEY,COUNTY,106600.0,500.0
COTTON,YEAR,2021,48,TEXAS,503,YOUNG,30,CROSS TIMBERS,TOTAL,SURVEY,COUNTY,700.0,297.0
COTTON,YEAR,2021,51,VIRGINIA,081,GREENSVILLE,90,SOUTHEASTERN,TOTAL,SURVEY,COUNTY,13600.0,1126.0
COTTON,YEAR,2021,51,VIRGINIA,093,ISLE OF WIGHT,90,SOUTHEASTERN,TOTAL,SURVEY,COUNTY,23900.0,1082.0
COTTON,YEAR,2021,51,VIRGINIA,175,SOUTHAMPTON,90,SOUTHEASTERN,TOTAL,SURVEY,COUNTY,78100.0,1161.0
COTTON,YEAR,2021,51,VIRGINIA,183,SUSSEX,90,SOUTHEASTERN,TOTAL,SURVEY,COUNTY,13000.0,1070.0
COTTON,YEAR,2021,51,VIRGINIA,800,SUFFOLK CITY,90,SOUTHEASTERN,TOTAL,SURVEY,COUNTY,24000.0,1038.0
